employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
4842,Sales & Marketing,Nagpur,Bachelor's,m,other,1,40,5.0,7,0,52.0,0
12998,Sales & Marketing,Dehradun,Bachelor's,f,sourcing,2,34,3.0,4,0,57.0,0
77817,Operations,Hyderabad,Master's & above,f,sourcing,1,42,1.0,3,0,59.0,0
12929,Operations,Bangalore,Bachelor's,m,other,1,44,5.0,17,0,56.0,0
38168,Finance,Delhi,Bachelor's,m,other,1,28,,1,0,,0
50751,Technology,Bangalore,Bachelor's,f,sourcing,1,27,3.0,2,0,79.0,0
58700,Sales & Marketing,Nagpur,Bachelor's,m,sourcing,1,30,3.0,8,0,51.0,0
4822,Procurement,Delhi,Master's & above,f,referred,1,33,4.0,8,0,70.0,0
30574,Finance,Chandigarh,Master's & above,m,sourcing,1,36,4.0,3,0,55.0,0
36934,HR,Hyderabad,Bachelor's,m,other,1,28,3.0,2,0,56.0,0
50804,Technology,Lucknow,Master's & above,m,other,2,44,3.0,7,0,81.0,0
61619,Analytics,Coimbatore,Bachelor's,m,sourcing,1,32,3.0,2,0,89.0,0
16292,Analytics,Bangalore,Master's & above,m,other,1,42,5.0,5,0,77.0,0
63715,Operations,Mumbai,Bachelor's,m,other,1,27,3.0,3,0,56.0,0
45758,Legal,Delhi,Bachelor's,m,other,1,26,,1,0,60.0,0
13301,Sales & Marketing,Delhi,Master's & above,m,sourcing,1,51,3.0,10,0,47.0,0
62728,Sales & Marketing,Indore,Master's & above,m,sourcing,1,43,3.0,3,0,49.0,1
19147,Sales & Marketing,Dehradun,Bachelor's,m,sourcing,1,30,3.0,7,0,,0
75576,HR,Delhi,Bachelor's,f,sourcing,1,37,3.0,4,0,51.0,0
74080,Sales & Marketing,Delhi,Master's & above,m,other,1,42,5.0,7,0,56.0,0
50582,Sales & Marketing,Delhi,Bachelor's,f,sourcing,1,53,3.0,20,0,49.0,0
50810,Operations,Chandigarh,Bachelor's,m,sourcing,1,28,1.0,2,0,59.0,0
6956,Procurement,Delhi,Bachelor's,m,other,1,48,4.0,17,0,70.0,0
5962,Analytics,Hyderabad,Bachelor's,m,sourcing,1,27,4.0,4,0,85.0,0
16407,Operations,Lucknow,Bachelor's,m,sourcing,1,45,5.0,5,0,55.0,0
21872,Procurement,Bangalore,Bachelor's,f,other,2,26,3.0,2,0,64.0,0
54758,Sales & Marketing,Ahmedabad,Bachelor's,m,other,1,32,4.0,3,0,54.0,0
70723,Finance,Dehradun,Bachelor's,m,sourcing,1,31,4.0,4,0,53.0,0
33274,Operations,Delhi,Master's & above,m,other,2,60,3.0,14,0,62.0,0
35680,Technology,Hyderabad,Master's & above,m,sourcing,1,37,4.0,10,0,81.0,0
25237,Analytics,Nagpur,Master's & above,m,other,2,32,4.0,6,0,88.0,0
48514,Analytics,Lucknow,Bachelor's,m,sourcing,1,30,4.0,2,0,82.0,1
69154,Sales & Marketing,Mumbai,Bachelor's,m,other,1,36,3.0,4,1,94.0,1
7564,Operations,Hyderabad,Bachelor's,f,other,1,30,3.0,6,0,59.0,0
11940,Procurement,Nagpur,Bachelor's,f,other,1,32,4.0,7,0,72.0,0
12211,Legal,Chandigarh,Master's & above,m,other,1,37,3.0,3,0,59.0,0
39554,Finance,Hyderabad,Master's & above,m,other,2,35,1.0,5,0,62.0,0
11298,Technology,Delhi,Master's & above,m,referred,1,49,3.0,8,0,81.0,0
77415,Operations,Bangalore,Bachelor's,m,sourcing,1,40,4.0,9,0,,0
14327,Procurement,Patna,Bachelor's,f,other,1,34,4.0,4,0,72.0,1
55274,Operations,Hyderabad,Bachelor's,f,sourcing,1,34,3.0,8,0,59.0,0
45278,Procurement,Kochi,Master's & above,m,other,1,37,4.0,4,0,63.0,0
16157,HR,Hyderabad,Bachelor's,m,sourcing,1,30,5.0,3,0,53.0,0
76594,Sales & Marketing,Kochi,Bachelor's,m,other,1,31,2.0,7,0,53.0,0
34587,Sales & Marketing,Noida,Bachelor's,m,other,1,31,2.0,6,0,50.0,0
51599,Technology,Mysore,Master's & above,m,other,1,38,3.0,4,0,79.0,0
57640,Procurement,Delhi,Master's & above,m,other,2,48,4.0,16,0,73.0,0
27925,Operations,Bhubaneswar,Bachelor's,m,sourcing,1,34,3.0,10,0,58.0,0
74915,Operations,Ahmedabad,Bachelor's,f,other,1,34,5.0,10,0,60.0,0
64747,Technology,Coimbatore,Bachelor's,f,other,1,35,3.0,8,0,82.0,0
66403,Operations,Bangalore,Master's & above,f,other,1,52,5.0,15,0,66.0,0
4879,Procurement,Delhi,Master's & above,f,sourcing,2,45,3.0,3,0,70.0,0
44597,Sales & Marketing,Shillong,,m,sourcing,1,28,1.0,2,0,53.0,0
56436,Finance,Mumbai,Bachelor's,m,sourcing,1,30,3.0,4,1,71.0,1
27673,Sales & Marketing,Mumbai,Bachelor's,m,other,1,42,4.0,7,0,52.0,0
34603,Sales & Marketing,Indore,,m,other,1,29,1.0,4,0,55.0,0
23497,Operations,Lucknow,Bachelor's,f,sourcing,1,30,3.0,4,0,64.0,0
22311,Technology,Delhi,Master's & above,m,other,1,40,3.0,7,0,78.0,0
64499,Technology,Noida,Bachelor's,m,other,1,32,2.0,6,0,82.0,0
43806,Sales & Marketing,Delhi,,f,other,2,35,1.0,6,0,49.0,0
51842,Operations,Chandigarh,Bachelor's,f,sourcing,1,39,1.0,3,0,58.0,0
78203,Operations,Nagpur,Bachelor's,m,other,1,39,3.0,3,0,62.0,0
38129,Procurement,Ahmedabad,Master's & above,m,sourcing,3,39,1.0,4,0,69.0,0
48766,Technology,Bangalore,Bachelor's,f,sourcing,1,24,,1,0,80.0,0
35888,Technology,Chennai,Master's & above,f,other,3,38,5.0,8,0,78.0,0
46842,Sales & Marketing,Nagpur,Master's & above,m,other,4,32,3.0,6,0,48.0,0
11903,Technology,Mumbai,Bachelor's,m,other,1,39,2.0,9,0,80.0,1
39623,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,39,5.0,6,0,47.0,0
22686,Analytics,Hyderabad,Master's & above,m,sourcing,2,37,5.0,7,0,83.0,0
27160,Operations,Delhi,Master's & above,f,sourcing,1,35,5.0,7,0,60.0,0
72821,HR,Hyderabad,Master's & above,f,other,1,30,2.0,3,0,51.0,0
71801,Technology,Patna,Bachelor's,f,sourcing,1,32,3.0,6,0,81.0,0
37727,Sales & Marketing,Kochi,Master's & above,m,sourcing,1,35,4.0,5,0,53.0,0
3787,Sales & Marketing,Mumbai,Bachelor's,m,sourcing,3,26,3.0,4,0,46.0,0
54790,Operations,Bangalore,Master's & above,m,other,1,42,2.0,14,0,62.0,0
23848,Sales & Marketing,Lucknow,Bachelor's,m,sourcing,1,38,3.0,5,0,47.0,0
68333,Sales & Marketing,Delhi,Master's & above,f,other,1,52,3.0,14,0,48.0,0
59897,Procurement,Ahmedabad,Master's & above,f,sourcing,1,39,3.0,12,0,69.0,0
77582,Procurement,Delhi,Master's & above,m,other,1,50,5.0,24,0,71.0,0
58439,R&D,Indore,Bachelor's,m,other,1,36,5.0,7,0,84.0,0
8288,Procurement,Hyderabad,Bachelor's,m,other,1,38,1.0,3,0,69.0,0
47477,Operations,Chandigarh,Master's & above,m,other,1,39,2.0,10,0,57.0,0
8370,Sales & Marketing,Kochi,Master's & above,m,sourcing,1,37,3.0,10,0,49.0,0
33920,Sales & Marketing,Kochi,Master's & above,m,other,3,41,3.0,4,0,53.0,0
49794,Sales & Marketing,Delhi,Bachelor's,f,other,4,33,2.0,3,0,51.0,0
15830,Procurement,Ranchi,Bachelor's,f,sourcing,1,37,4.0,9,0,66.0,0
11921,Sales & Marketing,Chandigarh,Bachelor's,m,sourcing,1,34,3.0,7,0,49.0,0
50279,Analytics,Kochi,Bachelor's,m,sourcing,2,31,5.0,5,0,86.0,0
16032,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,2,28,1.0,7,0,47.0,0
51660,Sales & Marketing,Mysore,Bachelor's,m,sourcing,1,28,1.0,2,0,46.0,0
47836,Procurement,Delhi,Master's & above,f,other,1,31,1.0,3,0,75.0,0
40642,Procurement,Mumbai,Bachelor's,m,sourcing,1,28,,1,0,67.0,0
69288,Finance,Delhi,Bachelor's,m,other,1,38,5.0,6,0,59.0,0
52204,Sales & Marketing,Mumbai,Bachelor's,m,sourcing,1,35,5.0,4,0,50.0,0
50118,Finance,Bangalore,Master's & above,m,sourcing,1,33,3.0,2,0,65.0,0
74157,Technology,Hyderabad,Below Secondary,f,other,1,22,,1,0,81.0,0
6921,Operations,Chandigarh,Bachelor's,m,other,1,35,3.0,7,0,99.0,1
38386,Sales & Marketing,Mumbai,,m,other,1,43,4.0,11,0,50.0,0
7721,Procurement,Bangalore,Below Secondary,m,other,2,24,3.0,2,0,73.0,0
30626,Sales & Marketing,Chandigarh,Bachelor's,f,other,1,22,3.0,2,0,48.0,0
18606,Analytics,Mysore,Bachelor's,m,sourcing,1,30,5.0,4,0,88.0,1
76777,Technology,Bangalore,Master's & above,m,sourcing,1,31,3.0,3,0,80.0,0
62588,Operations,Indore,Bachelor's,f,sourcing,1,34,5.0,7,0,65.0,0
39789,Analytics,Hyderabad,Master's & above,m,other,1,39,3.0,3,0,87.0,0
71757,Sales & Marketing,Delhi,Master's & above,f,other,1,47,4.0,16,0,51.0,1
31185,Operations,Hubli,Bachelor's,f,other,1,32,3.0,3,0,58.0,0
15102,Technology,Bhubaneswar,Bachelor's,m,sourcing,1,30,,1,0,74.0,0
60184,Sales & Marketing,Hyderabad,Bachelor's,m,referred,1,25,4.0,2,0,51.0,0
14770,Procurement,Delhi,Below Secondary,m,sourcing,1,20,,1,0,65.0,0
78040,Procurement,Bangalore,Master's & above,f,sourcing,2,38,3.0,10,0,70.0,0
76008,Sales & Marketing,Gurgaon,Master's & above,m,other,1,34,1.0,7,0,49.0,0
15127,Sales & Marketing,Bangalore,Bachelor's,f,sourcing,1,35,1.0,9,0,48.0,0
18727,Finance,Kochi,Bachelor's,m,other,2,26,3.0,3,0,56.0,0
53011,Procurement,Coimbatore,Bachelor's,f,sourcing,1,38,3.0,8,0,73.0,0
54092,Sales & Marketing,Noida,Bachelor's,m,other,1,31,5.0,4,0,49.0,0
53990,Sales & Marketing,Ranchi,Bachelor's,m,other,2,34,4.0,9,0,53.0,0
57426,Sales & Marketing,Nagpur,Master's & above,m,sourcing,1,41,4.0,3,0,51.0,0
32515,Procurement,Ahmedabad,Bachelor's,f,other,2,26,4.0,5,0,64.0,0
27966,Operations,Delhi,Master's & above,f,other,1,53,3.0,28,0,55.0,0
44249,Operations,Hyderabad,Below Secondary,m,sourcing,1,22,,1,0,55.0,0
71038,Procurement,Bangalore,Master's & above,m,sourcing,2,37,3.0,8,0,68.0,0
12991,Legal,Lucknow,Bachelor's,m,sourcing,1,31,3.0,2,0,,0
1271,Technology,Delhi,Bachelor's,m,sourcing,1,31,2.0,6,0,80.0,0
72175,Sales & Marketing,Delhi,,m,sourcing,3,25,,1,0,50.0,0
31662,Operations,Hyderabad,Bachelor's,f,referred,2,35,5.0,8,0,58.0,0
15274,Operations,Hyderabad,Bachelor's,m,sourcing,1,30,5.0,3,0,56.0,0
70726,Procurement,Visakhapatnam,Master's & above,f,other,1,52,3.0,16,0,65.0,0
28848,Procurement,Visakhapatnam,Bachelor's,f,other,1,42,4.0,2,0,68.0,0
29376,Technology,Delhi,Master's & above,f,other,1,48,5.0,13,0,77.0,0
73181,Sales & Marketing,Pondicherry,Bachelor's,m,sourcing,1,33,4.0,9,0,50.0,0
17362,Sales & Marketing,Pune,Bachelor's,m,other,1,36,5.0,2,0,47.0,0
3529,Sales & Marketing,Chandigarh,Master's & above,m,other,1,40,1.0,10,0,52.0,0
36493,Analytics,Delhi,Master's & above,m,other,2,37,3.0,10,0,86.0,0
13267,Analytics,Bangalore,Master's & above,m,sourcing,1,51,4.0,12,0,85.0,0
39119,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,31,5.0,2,0,48.0,0
37461,HR,Ahmedabad,Bachelor's,f,other,1,32,1.0,6,0,50.0,0
9241,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,33,5.0,2,1,54.0,0
41733,Operations,Hyderabad,Master's & above,f,other,1,34,3.0,5,0,58.0,0
9726,Operations,Hubli,Master's & above,f,other,1,43,5.0,7,0,57.0,0
26504,Sales & Marketing,Kochi,Bachelor's,m,other,1,40,4.0,4,0,49.0,0
52491,Operations,Kochi,Master's & above,m,sourcing,1,45,5.0,5,1,91.0,1
7026,Finance,Indore,Bachelor's,m,other,1,27,3.0,5,0,,0
20426,Sales & Marketing,Kochi,Bachelor's,f,other,1,29,,1,0,50.0,0
30738,Sales & Marketing,Bangalore,,m,other,2,29,1.0,2,0,,0
55586,Sales & Marketing,Pondicherry,Bachelor's,m,sourcing,1,29,3.0,4,0,44.0,0
51940,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,57,5.0,24,0,50.0,0
32120,Finance,Mumbai,Bachelor's,f,sourcing,1,32,3.0,9,0,58.0,0
11294,Operations,Lucknow,Master's & above,m,sourcing,1,36,3.0,7,0,58.0,0
11923,Operations,Kochi,Master's & above,f,sourcing,2,44,5.0,4,0,64.0,0
76730,HR,Delhi,Bachelor's,m,sourcing,1,34,5.0,3,0,51.0,0
55817,Procurement,Ahmedabad,Master's & above,f,other,1,32,3.0,4,0,70.0,0
55267,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,41,4.0,6,0,41.0,0
10556,Sales & Marketing,Amritsar,Master's & above,m,other,1,43,3.0,17,0,49.0,0
65796,Operations,Bangalore,Bachelor's,f,sourcing,1,36,3.0,7,0,60.0,0
58640,Procurement,Delhi,Bachelor's,f,other,1,31,1.0,5,0,67.0,0
48969,Operations,Delhi,Bachelor's,f,sourcing,1,35,2.0,9,0,59.0,0
20499,Sales & Marketing,Kochi,Master's & above,m,sourcing,2,41,3.0,7,0,53.0,0
38803,Sales & Marketing,Ahmedabad,Bachelor's,m,sourcing,1,43,4.0,7,0,51.0,0
56712,Technology,Delhi,Bachelor's,m,sourcing,2,42,5.0,11,1,84.0,0
35998,Technology,Delhi,Master's & above,f,sourcing,1,55,5.0,3,0,81.0,0
24379,Procurement,Delhi,Master's & above,f,sourcing,1,39,4.0,4,0,72.0,0
31986,Procurement,Delhi,,m,sourcing,1,36,3.0,5,0,68.0,0
21177,Operations,Patna,Bachelor's,m,other,1,26,,1,0,62.0,0
9263,Operations,Thiruvananthapuram,Bachelor's,f,other,1,33,5.0,4,0,62.0,0
35409,Procurement,Thiruvananthapuram,Bachelor's,f,other,1,33,3.0,6,0,69.0,0
69231,Analytics,Hyderabad,Bachelor's,m,sourcing,1,27,5.0,4,0,82.0,0
65050,Operations,Chandigarh,Bachelor's,m,sourcing,1,54,3.0,3,0,58.0,0
66934,Analytics,Patna,Master's & above,m,sourcing,2,35,4.0,8,0,86.0,0
61120,Sales & Marketing,Chandigarh,Bachelor's,f,other,1,32,2.0,6,0,49.0,0
66747,Sales & Marketing,Coimbatore,,m,other,1,25,,1,0,46.0,1
40504,Operations,Delhi,Bachelor's,m,other,1,42,2.0,17,0,57.0,0
6066,Operations,Coimbatore,Bachelor's,m,other,1,34,5.0,8,0,58.0,0
58161,Sales & Marketing,Guwahati,Bachelor's,m,sourcing,2,30,,1,0,50.0,0
3736,Analytics,Kochi,Bachelor's,f,other,1,26,3.0,2,0,86.0,0
39842,Sales & Marketing,Delhi,Master's & above,f,other,1,38,3.0,8,0,47.0,0
24169,Sales & Marketing,Jamshedpur,,m,other,1,26,,1,0,50.0,0
12290,Finance,Delhi,Bachelor's,f,other,1,26,3.0,1,0,53.0,0
62816,R&D,Ahmedabad,Master's & above,m,other,1,46,4.0,15,0,92.0,0
32455,HR,Noida,Master's & above,m,sourcing,1,37,5.0,9,0,55.0,0
24906,Sales & Marketing,Lucknow,Bachelor's,f,sourcing,1,28,2.0,1,0,52.0,0
24566,Procurement,Lucknow,Master's & above,f,other,1,34,5.0,6,0,70.0,0
69408,R&D,Hyderabad,Bachelor's,m,sourcing,2,28,3.0,2,0,80.0,0
60414,R&D,Delhi,Bachelor's,m,sourcing,1,31,3.0,3,0,88.0,0
39054,Technology,Lucknow,Bachelor's,f,other,1,35,3.0,7,0,80.0,0
41531,Technology,Jamshedpur,Bachelor's,m,other,2,33,3.0,9,0,80.0,0
71449,Sales & Marketing,Nagpur,Bachelor's,m,other,4,30,3.0,3,0,50.0,0
36486,HR,Hyderabad,Bachelor's,f,other,1,31,3.0,7,0,50.0,0
31154,Operations,Kochi,Bachelor's,f,sourcing,1,38,3.0,9,0,91.0,1
38529,Technology,Kolkata,Master's & above,m,other,2,35,3.0,5,0,78.0,0
2671,HR,Delhi,Bachelor's,m,other,1,57,4.0,13,0,52.0,0
51327,HR,Patna,Bachelor's,m,other,1,30,3.0,1,0,47.0,0
522,Technology,Amritsar,Bachelor's,m,sourcing,2,27,2.0,4,0,82.0,0
71402,Analytics,Hyderabad,Bachelor's,m,other,1,30,5.0,3,0,83.0,0
8147,Legal,Delhi,Master's & above,f,other,1,37,4.0,8,0,60.0,0
8481,Operations,Kochi,Bachelor's,f,other,1,43,3.0,14,0,57.0,0
47146,Sales & Marketing,Indore,Bachelor's,m,other,1,51,1.0,6,0,47.0,0
2449,R&D,Jaipur,Master's & above,m,other,1,27,5.0,2,0,86.0,0
70164,Sales & Marketing,Coimbatore,Bachelor's,m,other,1,33,3.0,9,0,49.0,0
13706,Sales & Marketing,Dehradun,Bachelor's,f,other,1,27,3.0,3,0,46.0,0
67605,R&D,Hyderabad,Bachelor's,m,sourcing,1,30,2.0,5,0,85.0,0
12916,Sales & Marketing,Indore,Bachelor's,m,other,1,29,1.0,2,0,49.0,0
26126,Sales & Marketing,Delhi,Bachelor's,f,sourcing,3,36,1.0,10,0,50.0,0
32331,Operations,Hubli,Bachelor's,m,other,1,42,4.0,5,0,57.0,0
30258,Procurement,Ahmedabad,Bachelor's,m,other,2,27,,1,0,71.0,0
15445,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,1,34,4.0,7,0,53.0,0
24292,Sales & Marketing,Kochi,Bachelor's,m,other,1,33,1.0,7,0,52.0,0
42343,Sales & Marketing,Pune,Bachelor's,m,other,1,33,5.0,8,0,47.0,0
45627,Sales & Marketing,Pune,Bachelor's,m,sourcing,1,28,3.0,3,1,55.0,0
21109,Sales & Marketing,Delhi,Master's & above,f,sourcing,1,57,1.0,11,0,50.0,0
14371,Technology,Coimbatore,Master's & above,m,sourcing,2,37,3.0,4,0,77.0,0
29108,Sales & Marketing,Patna,Master's & above,m,other,1,40,3.0,8,0,51.0,0
7475,Sales & Marketing,Chandigarh,Bachelor's,m,other,2,39,3.0,9,0,51.0,0
77883,Legal,Delhi,Bachelor's,f,other,1,41,3.0,4,0,56.0,0
71644,Technology,Lucknow,Bachelor's,m,sourcing,1,32,3.0,5,0,76.0,0
61363,Technology,Dehradun,Bachelor's,m,referred,2,24,,1,0,78.0,0
3603,Technology,Chennai,Master's & above,f,other,1,34,3.0,7,0,72.0,0
32131,Sales & Marketing,Patna,Bachelor's,m,other,2,26,1.0,2,0,52.0,0
19971,Analytics,Chennai,Master's & above,m,sourcing,1,40,2.0,11,0,85.0,0
9524,Finance,Delhi,Bachelor's,f,other,3,27,1.0,2,0,62.0,0
58996,Operations,Hyderabad,Bachelor's,m,sourcing,2,31,5.0,7,0,60.0,1
63379,Technology,Patna,,m,other,1,28,3.0,5,0,80.0,0
77298,Procurement,Delhi,Master's & above,f,other,1,55,2.0,17,0,74.0,0
54507,Analytics,Delhi,Bachelor's,m,sourcing,2,37,3.0,10,0,90.0,0
22139,Sales & Marketing,Chandigarh,Bachelor's,m,sourcing,1,29,3.0,2,0,55.0,1
43357,Sales & Marketing,Lucknow,Master's & above,m,sourcing,1,34,3.0,8,0,49.0,0
5226,Sales & Marketing,Pune,Bachelor's,m,other,1,30,,1,0,48.0,0
57173,Analytics,Kolkata,Master's & above,m,sourcing,1,34,5.0,7,0,82.0,0
68723,Sales & Marketing,Vadodara,Master's & above,m,sourcing,3,37,1.0,4,0,52.0,0
33798,Finance,Delhi,Bachelor's,f,other,1,44,4.0,3,1,57.0,0
15637,R&D,Kochi,Bachelor's,m,sourcing,1,30,1.0,5,1,84.0,0
63446,Operations,Lucknow,Bachelor's,m,other,2,30,3.0,4,0,58.0,0
19396,Sales & Marketing,Delhi,Bachelor's,m,other,2,37,3.0,3,0,55.0,0
17468,Technology,Delhi,Bachelor's,m,sourcing,1,30,2.0,6,0,76.0,0
62957,Technology,Vadodara,Master's & above,m,other,1,46,4.0,14,0,82.0,0
56031,Legal,Hyderabad,Bachelor's,m,sourcing,1,26,3.0,3,0,66.0,0
13147,Operations,Delhi,,f,other,1,42,5.0,9,0,63.0,0
44720,Sales & Marketing,Bangalore,Bachelor's,f,other,1,30,5.0,4,0,49.0,0
64631,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,2,28,1.0,2,0,52.0,0
32967,Operations,Patna,Bachelor's,m,sourcing,1,37,5.0,3,0,67.0,0
73319,Operations,Hubli,Bachelor's,m,sourcing,1,27,1.0,2,0,60.0,0
39865,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,1,25,1.0,2,0,49.0,0
16212,Technology,Chennai,Master's & above,f,other,1,33,4.0,3,0,79.0,0
45511,Sales & Marketing,Dehradun,Bachelor's,m,sourcing,2,30,2.0,2,0,53.0,0
33503,Operations,Hubli,Bachelor's,f,other,1,28,4.0,2,0,60.0,0
35507,Operations,Mumbai,Bachelor's,m,sourcing,1,32,4.0,4,0,59.0,0
26407,Operations,Hyderabad,Master's & above,m,other,1,44,5.0,3,0,59.0,0
71478,Technology,Patna,Bachelor's,m,other,1,38,4.0,2,0,76.0,0
38144,Sales & Marketing,Hyderabad,Bachelor's,m,other,2,25,2.0,2,0,50.0,0
32397,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,28,2.0,2,0,52.0,0
4126,Finance,Bangalore,Bachelor's,f,other,1,28,3.0,4,0,58.0,0
63410,Operations,Shillong,Bachelor's,m,other,1,31,4.0,5,0,59.0,0
12128,Analytics,Hyderabad,Bachelor's,f,sourcing,2,27,,1,0,87.0,0
5246,Sales & Marketing,Chandigarh,Master's & above,m,other,1,45,3.0,7,0,46.0,0
53046,Sales & Marketing,Dehradun,Bachelor's,f,sourcing,1,38,1.0,9,0,56.0,0
26889,R&D,Ahmedabad,Master's & above,m,other,1,37,4.0,3,0,86.0,0
44830,Technology,Delhi,Master's & above,m,sourcing,2,42,1.0,7,0,78.0,0
63817,Operations,Kochi,Bachelor's,m,other,1,31,5.0,9,0,59.0,0
52136,Technology,Hyderabad,Bachelor's,m,sourcing,1,33,4.0,5,0,81.0,0
44853,Legal,Hyderabad,Bachelor's,m,other,1,28,1.0,2,0,,0
42319,Operations,Mumbai,Master's & above,f,other,1,46,5.0,10,0,64.0,1
67107,Technology,Bangalore,Bachelor's,m,other,1,36,1.0,9,0,82.0,0
5567,Sales & Marketing,Delhi,Bachelor's,m,other,1,52,5.0,6,0,46.0,0
30862,Sales & Marketing,Noida,Bachelor's,m,other,2,43,2.0,7,0,46.0,0
6538,HR,Jaipur,Bachelor's,m,other,1,35,2.0,8,0,,0
44388,Sales & Marketing,Ranchi,Bachelor's,f,sourcing,1,30,1.0,6,0,53.0,0
31366,Operations,Indore,Bachelor's,m,other,1,28,,1,0,62.0,0
3719,Finance,Delhi,Bachelor's,m,other,1,50,1.0,3,0,59.0,0
25224,Analytics,Jamshedpur,Bachelor's,m,sourcing,1,34,5.0,5,0,83.0,0
75784,Sales & Marketing,Delhi,Master's & above,m,other,2,37,4.0,6,0,51.0,0
27074,Operations,Hyderabad,Master's & above,m,other,1,38,4.0,9,0,55.0,0
71261,Procurement,Mumbai,Bachelor's,m,sourcing,1,42,2.0,3,0,67.0,0
38486,Analytics,Lucknow,Bachelor's,m,other,1,29,,1,0,81.0,0
15452,Procurement,Hyderabad,Master's & above,f,other,1,31,4.0,5,0,70.0,0
19685,Operations,Noida,Master's & above,m,other,1,38,5.0,2,0,58.0,0
49063,Sales & Marketing,Delhi,,m,sourcing,1,24,,1,0,52.0,0
55208,Procurement,Ahmedabad,Master's & above,m,sourcing,1,41,3.0,4,0,70.0,0
62287,Sales & Marketing,Delhi,Bachelor's,f,other,1,52,4.0,5,0,49.0,1
51571,Procurement,Bangalore,Bachelor's,m,sourcing,1,34,3.0,9,0,76.0,0
14242,Operations,Coimbatore,Bachelor's,m,other,1,37,5.0,12,0,59.0,0
41846,Sales & Marketing,Delhi,Bachelor's,m,referred,1,32,3.0,8,0,55.0,0
69040,Sales & Marketing,Delhi,Master's & above,f,sourcing,2,39,3.0,9,0,52.0,0
34127,Analytics,Ahmedabad,Master's & above,m,sourcing,2,34,5.0,3,0,83.0,1
70786,Procurement,Delhi,Master's & above,m,other,1,49,3.0,7,0,69.0,0
58926,Finance,Ranchi,Bachelor's,m,sourcing,1,29,4.0,6,0,57.0,0
65751,Analytics,Dehradun,Bachelor's,m,sourcing,1,27,3.0,3,0,85.0,0
29758,Analytics,Lucknow,Bachelor's,m,sourcing,1,30,1.0,4,0,85.0,0
77581,Sales & Marketing,Visakhapatnam,Bachelor's,m,other,1,34,2.0,6,0,46.0,0
15791,Analytics,Ahmedabad,Master's & above,m,sourcing,2,38,4.0,4,0,81.0,0
10442,HR,Delhi,Master's & above,f,referred,1,53,3.0,13,0,49.0,0
54078,Operations,Hyderabad,Bachelor's,m,sourcing,1,33,5.0,7,0,55.0,1
34723,Procurement,Hyderabad,Master's & above,m,sourcing,1,36,3.0,10,0,71.0,0
49174,Operations,Delhi,Bachelor's,m,other,1,41,3.0,6,0,58.0,0
20544,Technology,Bangalore,Below Secondary,f,sourcing,1,25,4.0,2,0,78.0,0
54518,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,49,5.0,20,0,46.0,0
39022,Operations,Dehradun,Bachelor's,f,other,1,29,3.0,3,0,60.0,0
2679,Finance,Vadodara,Master's & above,m,other,1,33,4.0,6,0,63.0,0
26258,Analytics,Delhi,Bachelor's,m,sourcing,2,35,2.0,6,0,83.0,0
46638,Sales & Marketing,Raipur,Bachelor's,m,sourcing,1,32,4.0,7,0,52.0,0
36022,Technology,Mumbai,Bachelor's,m,other,1,29,5.0,4,0,77.0,0
4131,Finance,Delhi,Below Secondary,f,sourcing,1,24,4.0,2,0,59.0,0
33402,Technology,Delhi,Below Secondary,f,sourcing,1,23,,1,0,79.0,1
34280,Sales & Marketing,Delhi,Master's & above,m,sourcing,1,39,2.0,8,0,50.0,0
73992,Sales & Marketing,Bhubaneswar,Bachelor's,m,sourcing,2,30,3.0,3,0,52.0,0
46016,Analytics,Surat,,m,other,1,27,3.0,3,0,83.0,0
5345,Sales & Marketing,Bangalore,Master's & above,m,other,1,32,1.0,7,0,52.0,0
56923,Procurement,Pune,Bachelor's,m,sourcing,1,31,4.0,6,0,72.0,0
46203,Technology,Chennai,Master's & above,m,sourcing,1,37,3.0,10,0,80.0,0
7585,Procurement,Bangalore,Bachelor's,m,other,1,42,2.0,3,0,75.0,0
45423,Operations,Patna,Bachelor's,m,other,2,30,3.0,5,0,60.0,0
74233,Sales & Marketing,Bhubaneswar,Bachelor's,f,sourcing,1,26,,1,0,48.0,0
29616,Sales & Marketing,Delhi,Bachelor's,m,sourcing,3,34,4.0,9,0,50.0,0
40167,Operations,Delhi,Master's & above,m,other,2,34,4.0,2,0,,0
61052,Sales & Marketing,Kochi,Bachelor's,m,other,1,39,4.0,3,0,46.0,0
48327,Technology,Bhubaneswar,Bachelor's,m,sourcing,1,24,,1,0,80.0,0
21204,Procurement,Coimbatore,Bachelor's,f,sourcing,1,33,5.0,4,0,66.0,0
